V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
5.49289190885228e-05,0.000100158436683392,9.22764585090288e-05,0,5.90257762565916e-05,4.52590251032191e-05,0.000513525467203439,0.000270007783672522,0,0.000150901709401359,8.39233446217796e-05,0.000319585373866501,0,0.000176624676932451,0.000105343091799989,0,0,0,0.000197764714783597,6.78031065988283e-05,0.000116274147371787
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.000247828787714651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016053484876576
2.11195189430108e-05,3.24487796950402e-05,2.16803515550479e-05,3.15032899677808e-05,1.78379980522985e-05,2.32897443210176e-05,0.000164814796782436,7.15794212546889e-05,9.300008486659e-05,5.48837237727387e-05,8.15015728159586e-05,0.000110303401800725,3.06865057810317e-05,2.96681306913459e-05,5.3507211531886e-05,0.000177992517711954,5.60496448991239e-05,6.8592142435874e-05,6.07814123457964e-05,4.18519816248183e-05,9.40200148215933e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.000135650091117998,9.58475551772171e-05,0,5.44545596791593e-05,5.21098859718679e-05,0.000248403604058228,0,6.88020711883689e-05,9.31452905244187e-05,0,0,0,6.96186742114134e-05,4.40302901530502e-05,7.67619847990341e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.09812830029752e-05,9.5738160638298e-05,9.36645923050851e-05,6.2554965232801e-05,0,6.70514450117544e-05,0.000275936673840267,0.000208152132972321,0.000154364094952738,0,0.00014149073576679,0.000287004728147329,0.000157486401100589,0,0.000159302274832948,0.000224599666091066,0,0.000124734206947045,0,0,0.000196443985358374
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11110728252857e-05,0,3.49112532744309e-05,3.4146762656065e-05,0,2.24844629708119e-05,0,0,0,0,0,0.000130474569333159,6.52015915953296e-05,0,4.8912907034771e-05,0.000172519778574016,0,5.04767533692652e-05,0,0,7.68949022507136e-05
2.73125848512799e-05,4.12092469557433e-05,5.27323828580175e-05,4.59915738902201e-05,4.9747182536139e-05,3.60051433847451e-05,0.000158977689639517,9.80536540508684e-05,6.82491538195537e-05,8.76320305057259e-05,5.38242056122399e-05,0.000159387927478858,0.000104637550606903,0.00012650701397202,8.48028249635156e-05,0.000197654236614572,0.000128470616668668,0.000100841233351795,0.000170380916445348,0.000102351847792973,0.000137547668051914
2.22636588982339e-05,4.21669693457377e-05,2.84283201123138e-05,2.03983132785307e-05,2.38991321096642e-05,1.80226837069808e-05,0.000207748996452972,0.000106981460313932,7.65212645985545e-05,9.42033165191155e-05,7.25477163605109e-05,0.000221280099916346,9.68354921637527e-05,0.000127198335937396,6.31903632649527e-05,0.000172254571496538,5.36479358061545e-05,5.41647686263652e-05,0.000147427659643501,7.05085291173903e-05,0.000105113219014555
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.000162624628344986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00018489819825525,0,8.42521745492343e-05,0.000107580542634503,8.42270897201651e-05,0,0,0,0,0.000141862028461075,0.000127661689850463,0.000116137603576314,0.00022730925182708,0.000160271718339587,0.000178999803051971
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.123973435232e-05,0,6.41149165697524e-05,4.39383021188027e-05,0,0,0,0,0,0,0,0.000613320237999672,0.000250346822433531,0,0,0.00059958109707608,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014447724662656,9.16370017546779e-05,5.203553860048e-05,0.000195925608874698,9.43192693321877e-05,0.000130974048520286
0,0,0,0,0,0,0.000825267189754047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.17532284904655e-05,0,0,0,0,4.81940606855053e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236373734658505
2.35347926919119e-05,0,7.62370208037697e-05,5.38901574241257e-05,4.08474430822716e-05,3.92247412756619e-05,0,0,0,0,0,0.000471471889001254,0.000245433544245046,0.000215770471158339,0.000191409362284226,0.0002371082222603,0.000139934101289168,0.000118108018348221,0.000156821801649861,0.000113505714913423,0.000147238031276145
2.43287107986461e-05,6.89134287476426e-05,4.53623476080916e-05,4.22445328515213e-05,3.96690305843268e-05,3.80856601807787e-05,0.000320335672886449,0.000146212278833625,0.000140374036942251,0.00014546977825573,0.000133337738507512,0.000219394356360642,0.000110957222952472,0.000113376468062103,9.92044966352223e-05,0.000133858132366535,9.41905110493705e-05,8.20893722040128e-05,0.000128806093132671,8.51297830789422e-05,0.00012464217340025
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04613470689362e-05,2.70094327965226e-05,1.99125953115504e-05,1.2744431090062e-05,1.69346164478696e-05,2.37036285730309e-05,0.000180006994563756,9.18638750742904e-05,4.00421263687894e-05,7.29097784661324e-05,8.37246288837383e-05,0.0001142687907834,2.70433086054818e-05,7.00007389508598e-05,6.28784064789046e-05,6.53604851767386e-05,1.91570863203556e-05,4.16897926435208e-05,0.000114548086802222,5.57917205932334e-05,0.000124179749827493
3.89656012802779e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.39255447874804e-05,6.0965525793767e-05,5.88585131447217e-05,4.81230166190309e-05,4.61987854546686e-05,5.23253601450342e-05,0.000242844859541652,0.000168408278611844,9.08822730471167e-05,0.000115579853761794,0.000133205596062651,0.000221759335934341,0.000105909467374519,0.000133232753963065,0.000149900400665998,0.000177387406908331,8.3982114215773e-05,9.50841855506667e-05,0.000159992324862147,0.000115062983926358,0.000178871107084711
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1964230373668e-05,6.96601040753505e-05,6.5937086861398e-05,5.00708519856321e-05,6.86855862609059e-05,6.56787792834247e-05,0.000239475892741256,0.000132589956885702,8.38622727208339e-05,0.000131485888240963,0.000143847313215315,0.00019173134504476,8.85139667816885e-05,0.000124799523284738,0.000129688476390581,0.00011772069561376,8.71008710039086e-05,7.14725829067786e-05,0.00015213455582262,0.000128576576299575,0.000176529205567559
2.89263950110554e-05,5.54091155359692e-05,4.76546746119972e-05,3.11870959092724e-05,5.49469277946731e-05,4.82858718197594e-05,0.000272838403780762,0.000148378601631034,7.36402189849863e-05,0.000150841551895473,0.000147941778210594,0.000236388637450724,8.19040725715281e-05,0.000109986172066751,9.51515783124803e-05,0.000101916009569424,8.15172786149969e-05,7.21548995137235e-05,0.000207365639277184,0.000118612270324156,0.000167379144036522
2.2933975682891e-05,0,5.46735476682166e-05,3.22909021047956e-05,3.90592760157245e-05,3.22166453463512e-05,0,0,0,0,0,0.000235138226610361,0.000127850011330583,0.000137006409034355,9.69099796241702e-05,0.000156158269386623,8.62577430917064e-05,7.10142724075815e-05,0.000159628314338529,8.31919593289717e-05,9.00959882758306e-05
1.97689372118463e-05,2.92803195337599e-05,3.00330848977655e-05,4.09436067706197e-05,3.84423335281282e-05,4.0027451286922e-05,0.000190675751738176,7.35230615000376e-05,6.07843817239492e-05,3.18338754771701e-05,4.62802356606154e-05,0.000134663114079854,7.72407452569825e-05,8.90951557023886e-05,7.66338650593339e-05,0.000140278774536906,0.000103126606323507,0.000120708537561445,0.000148500355287836,0.00012465341350736,0.000190243873074507
6.74657627019952e-05,0.000186351597597003,0.00016127852710584,0.000105495322550313,0.000108844239368251,9.59374692125793e-05,0.000813680841898464,0.000585377680452395,0.000353611730132769,0.000354750337322452,0.00035147356875647,0.000651226626603541,0.000340834957882423,0.000328430927651652,0.00031170379099129,0.000284649463806606,0.00022349436760113,0.000192125034451032,0.00028216578619492,0.000193014754760928,0.000249788018031988
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.67118358366233e-05,0.000105385180136992,7.92791778112521e-05,7.65260296650692e-05,6.55915514495714e-05,7.50506061532254e-05,0.00046173762635366,0.000280908603455138,0.000278517820377029,0.000238245388381416,0.000247419690907501,0.000382450641515966,0.000228136198158014,0.000235021060387663,0.000272943629122494,0.000300965418302906,0.000233125327350062,0.000219520967389898,0.000331284007902135,0.00022291581144781,0.000373272410506893
5.10501087977294e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050855656404799,0,0,0,0,0
2.58669306738503e-05,0,0,4.11828938495753e-05,4.56590859373892e-05,3.29908202390465e-05,0,0,0,0,0,0,0,0,0,0.000201267515333636,8.37982260972024e-05,6.2025653271243e-05,0.000172566443637776,9.20290453798373e-05,0.000100333018444037
0.000101565190194687,0.000171760663812048,0.000124307943657155,0.000113958314656592,0.000107759651176795,0.000104205154228487,0.00097233674859227,0.000496209261209252,0.000388749570249176,0.000394372097379026,0.000273212921781432,0.000469148860353023,0.000273470058724654,0.000304664832282137,0.000206448667124921,0.000351492677501659,0.000239373338896896,0.000177435671233475,0.000297103193352829,0.000174010536260704,0.000218779330608538
0,0,0,0,0,0,0.000619931037549518,0.000215764904011362,0.000150384032660754,0.00017720122983865,0.000143584545687573,0.000207969352479157,0.000107891367504887,9.98041312298618e-05,8.39432768262829e-05,0.000164700790016492,8.25518204002278e-05,6.50498564769657e-05,0.000109112239498204,6.53138236799358e-05,8.8902006767357e-05
2.80139901922545e-05,6.91622758831096e-05,5.18752063112165e-05,4.88499151671361e-05,0,3.58456834439682e-05,0.000591352575396313,0.000268355861593286,0.000240417723950603,0,0.000143119313736401,0.000282448760463293,0.000146696043936077,0,0.000106971009354832,0.000195151926336705,0,9.07568268501607e-05,0,0,0.000102636756184926
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142894076718783,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.000151237840284848,9.8486035078555e-05,6.69572676993245e-05,7.97941946892135e-05,6.47756496540046e-05,0.000195904219410881,6.57534879114665e-05,0.00011518527257352,7.76565840961269e-05,7.06674705099349e-05,5.81577030208934e-05,4.35139495061977e-05,0.00011736742241936,6.41040925033571e-05,6.87258975076892e-05
1.66357543318696e-05,3.54307188461362e-05,4.92039763195475e-05,0,3.13563911908383e-05,2.19731798431237e-05,0.00020637039639,0.000155561455017035,0,0.000102601317646498,7.03720634567289e-05,0.000237963112007991,0,0.000132597451008465,9.39798822272553e-05,0,0,0,0.000106712482968171,5.94316607410366e-05,7.61314840552925e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.82966215212653e-05,4.00520834026303e-05,3.48647150307745e-05,3.54301044185995e-05,3.84751373839381e-05,5.25317032164833e-05,0.000172829811166194,8.38012966670671e-05,6.39645070556274e-05,8.10396057591453e-05,0.000107898446721523,0.000175160640027963,6.15401500956379e-05,0.000147520455450251,9.65455942911567e-05,0.000110127576686535,7.60042098789931e-05,0.000100227623880263,0.000180266316017381,0.000115364713082617,0.000172583129737224
3.49568840825606e-05,6.57332858269644e-05,6.56517972405112e-05,4.79170525245186e-05,4.48525387857418e-05,6.17879242335455e-05,0.000270583382265364,0.000171679248542451,0.00012128750993447,0.000118933228392384,0.000115156476189881,0.000264661293353606,9.76759261104428e-05,0.000112393267576814,0.000135291144782447,0.000160089053225354,8.28169842302504e-05,8.27474068768516e-05,0.000106963829244734,8.19215043042912e-05,0.000158668290662225
0.000421036750972508,6.90895222952258e-05,4.09898928253089e-06,2.24229022057719e-05,2.98853583507225e-05,1.88065864966693e-05,0.00041298933861459,0.000127952257047295,0.000122963671687544,0.000162038275992553,0.00012096843247851,0.000209599259014252,6.07012660340372e-05,0.000108696721688714,7.48772159246531e-05,0.000112971600266083,8.35412406234573e-05,7.11868973571098e-05,0.000154327775333867,7.66610785188296e-05,0.0001328910238692
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.50301107017432e-05,0.000113092331659319,8.72709370951801e-05,9.88057033092113e-05,8.19996226817099e-05,5.36626762323731e-05,0.000428861304367709,0.000171289980887063,0.000193839679478612,0.000202031125099374,8.43142024019925e-05,0.000256957727245697,0.000189689443299669,0.000168863882763381,0.000165271501989994,0.000249676306472605,0.000166948380720408,0.000125426438910881,0.000189252740915601,0.000119403289080636,0.000168376198262898
8.05493269073063e-05,0.000137097662056512,9.38969596144481e-05,0.000111243239162411,9.44868513196299e-05,9.88493769841274e-05,0.000397223020426192,0.000173941582896936,0.00022838420494646,0.000184565956371654,0.000188984427664479,0.000237084482109736,0.000170540482991887,0.000171545957605164,0.000153849591042716,0.000283725101082727,0.000165519414240303,0.000150619861078372,0.000249368636754239,0.000163349222221218,0.000206728902548646
0,0,0,0,0,0,0.00031634025579127,0,0.000127429172790632,0,0,0,0,0,0,0.000233315545815007,0,0,0,0,0
3.65077621114016e-05,9.78079776468335e-05,6.13856073466558e-05,3.91949206282909e-05,6.04311200792428e-05,0,0.00074263819449642,0.000321776862557451,0.000205738575934815,0.000303816679246955,0,0.000443388881214175,0.000173192686950208,0.000193122838061201,0,0.000350510754376772,0.000188240726584746,0,0.000523418401120746,0,0
0.000179221351748797,7.90164929911821e-05,6.09799115730319e-05,3.1318066165268e-05,2.79745827678969e-05,3.76572192356745e-05,0.000488626164207504,0.000311843656282169,0.000119947920497746,0.000235747566832889,0.000134422902738217,0.000385432562181453,0.000130855574418737,0.000243239791961968,0.000111584427770175,0.000260137297372454,0.000115152156499329,4.35914426791603e-05,0.000268300557790744,8.44622079196272e-05,0.00013328416838675
5.30591696298203e-05,0.000101945428214562,6.57143067786658e-05,0,0,6.85934444130474e-05,0.000539940430790265,0.000166513794976946,0,0,0.000177872466826565,0.000399909501697471,0,0,0.000111115937086684,0,0,0,0,0,0.000144482057664368
7.87869715385909e-05,0.000164401847302595,0.000165447778550677,0.000122888439949969,0.000109166072225757,9.32698196614156e-05,0.000511608642413723,0.000415452178804838,0.000280493293058537,0.000295338689767116,0.000217357527231397,0.000617905162618207,0.000313554794522312,0.000294202288125756,0.000243332421085348,0.000308793559559456,0.000209893512081779,0.000180811125890218,0.000285294483175735,0.000177750292624517,0.000201221038873287
8.61185343125368e-05,0.000220856835396987,0.00022991872758445,0.000133882957209049,0.000166410032519967,0.0001175970009154,0.000985907143492921,0.00075933322001017,0.000425436526079054,0.000511564162668136,0.000377457473125366,0.00116817865822904,0.000536969933708616,0.000642424741693385,0.000468814056728847,0.000407566088007122,0.000388016566157697,0.000265170654842097,0.00063824199844703,0.000334263035712009,0.000361836454584499
7.46627486312316e-05,0,0.00014401637354224,0.000118271873116667,0.000133649366845802,6.89581715587344e-05,0,0,0,0,0,0.000598831116715671,0.000331858835342197,0.00037133485937753,0.000211287789556066,0.000352861506978571,0.000293876686300043,0.000132895127867403,0.000503399686326078,0.00021246452662936,0.000259191752974276
0,0,0,0,0,0,0.000785640029457064,0,0,0.000558414474102719,0,0,0,0,0,0,0,0,0.00100042680978972,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.000621116023154818,0.000429981921746381,0.000321210804400112,0.00033189421419892,0,0.000446367058316238,0.000285729453502449,0.00030654852279786,0,0.000299123139197283,0.000228671690572219,0,0.000336339480299408,0,0
3.65646546735175e-05,0,7.34111858415014e-05,5.68435032411461e-05,5.61218031576497e-05,0,0,0,0,0,0,0.000292989530395642,0.000157506105049206,0.000159042498188773,0,0.000167534523798078,0.00010018739857986,0,0.000168884452628665,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.12883597181755e-05,9.6039107605388e-05,5.38232826160284e-05,6.13650920198828e-05,4.14440465518085e-05,4.40930501964594e-05,0.000433769598667332,0.000149275121892053,0.000135669264772049,9.51509493060892e-05,0.000114055912127509,0.000154840107424965,0.000106348672099907,8.48048591771956e-05,7.39528089978581e-05,0.000164476473852565,6.31692815116305e-05,7.18306174664909e-05,9.42180268318422e-05,6.16516917939163e-05,0.000103035477558405
8.39945736893066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00096006075640941,0.000181392050051147,0.000148443427238087,0.000110843416310758,9.83585037967913e-05,0.000181007631861517,0.00058743757005069,0.0002115455569114,0.000122335412993248,0.000157593266999094,0.000187034875803436,0.000262221340909235,0.000148781790443003,0.000164669429970605,0.000167140306154859,0.000240198027501692,0.000141741107591616,0.000112562081816975,0.000207194533876122,0.000132226190321139,0.000231003226081769
8.61694823532418e-05,0.00014225222300252,0.000148435035419531,9.88637296643676e-05,9.88062735262085e-05,7.22214960199425e-05,0.000456758753207509,0.000350195713554535,0.000209429020010628,0.000254824897341418,0.000147690237028155,0.000525164500697971,0.000208065405223532,0.000324722159493605,0.000177974744109131,0.000182505689071837,0.000174662383958309,0.000128692653238226,0.00034575662111123,0.000179120237873457,0.000216097679188433
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0010711635185054,0.00075347805259359,0.000533711375781841,0.000543431788927226,0,0.000770366870921624,0.000436477183024477,0.000427585545333867,0,0.000446461465391367,0.000340051548290867,0,0.000390317085287957,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3802642700707e-05,0.000182727031426609,0.000193183717312656,0.000119901280362991,0.000127403901661043,7.31429706948242e-05,0.00076869999150137,0.000684704693627536,0.000392897718300073,0.000403078081993487,0.000217199178166206,0.00091041775212552,0.000462320532630091,0.000404793132008731,0.000186892942183215,0.000382511865061831,0.000201048041184931,8.26463116349361e-05,0.000420214769582233,0.000194848864646951,0.000284859306668415
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94542204220122e-05,0,0,9.4700859208253e-05,0,0,0,0,0,0,0,0,0,0,0,0.000207489162801149,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.000308721383322591,0.000166563596465564,0.000121158316554396,0.000171044164813988,0.000154062064567698,0.000317441824786445,0.000205177054717105,0.000182476208240103,0.000147980609994598,0.000309363928551954,0.000119633055762721,0.000125208377486756,0.000196768836354584,0.000125429014354246,0.000171710150956707
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.01807203671974e-05,0,0,0,0,0.000123038898205306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000248379420482659
6.19674872514851e-05,0.000114401769966771,0.000133848559747857,7.0787773420562e-05,0.000118575191619094,7.96437941436469e-05,0.000348361544132781,0.000381786938119773,0.000159352748480147,0.00029521154899154,0.000183700120947505,0.000645310241049134,0.000196346604921828,0.000417702169188505,0.000239606871923398,0.000151828387684115,0.000159645381763423,9.38894553413337e-05,0.000405374660659053,0.00019892986582079,0.000203878832161358
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000281734317480687,0,0,0,0,0
4.45336817469568e-05,7.42786480982795e-05,7.81931396590147e-05,6.5432469936599e-05,6.8475602941981e-05,4.09856905459214e-05,0.000337459976685596,0.000188335947505102,0.000149897364615447,0.000172540415038683,8.03894972600074e-05,0.000323469642919126,0.000163826946885102,0.000188714907299544,9.93210244910733e-05,0.000192336605436965,0.000151287277869423,7.1438970389894e-05,0.000207565740277796,6.54450246381982e-05,8.11647460771398e-05
0,0,0,0,0,0,0,0,0,0,0,0.000244529013738346,0.000135112594626239,0,0,0.000173799855715153,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.66489998023708e-05,9.27568981342864e-05,0.000137853532464715,0,9.24283898338061e-05,6.42335102702171e-05,0.000354170715120916,0.000198913202828045,0,0.000178423506530065,8.21737139355418e-05,0.000560101553224193,0,0.000196368845411303,0.000173221584019819,0,0,0,0.00034613377458498,0.000107164369931716,0.000123199748484237
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356041561284399,0,0
0,0,0,0,0,0,0.000339178301088938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319439535393025,4.19385591969091e-05,5.30189984379997e-05
2.37504895576668e-05,2.91367774010377e-05,4.26148850732883e-05,3.50599455953421e-05,3.72324468541176e-05,2.97494478165486e-05,0.000229803637350091,0.000151283839130193,6.81916021444592e-05,0.000186622357940456,1.10529213988594e-05,0.000323497253041892,0.000102320348893102,0.000210425391435665,7.17061894439581e-05,0.00010481896983363,9.64086748260704e-05,5.74582747524318e-05,0.000319151427892509,1.82074017501565e-05,0.000109663102047288
